Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787087993,100,,Aggregated,80.000000,0.000000,100,370,440,480,570,630,690,720,800,840,840,3316,0,100,238.11951507844813,6.5557999987504445,837.112100001832,2852.3006634499397
1787087994,100,,Aggregated,79.900000,0.000000,100,370,440,480,570,630,690,720,800,840,840,3403,0,100,237.0907375551362,6.5557999987504445,837.112100001832,2861.154275639142
1787087995,100,,Aggregated,80.800000,0.000000,100,370,440,480,570,630,690,720,800,840,840,3483,0,100,236.96750442151657,6.5557999987504445,837.112100001832,2855.507321274763
1787087996,100,,Aggregated,80.000000,0.000000,100,360,440,480,570,630,690,720,800,840,840,3564,0,100,235.28396150396526,6.5557999987504445,837.112100001832,2849.216891133558
1787087997,100,,Aggregated,80.600000,0.000000,100,370,440,480,570,630,690,720,800,840,840,3642,0,100,236.4452546403463,6.5557999987504445,837.112100001832,2858.5593080724875
1787087998,100,,Aggregated,81.700000,0.000000,100,370,440,480,570,630,690,720,800,840,840,3726,0,100,236.59768392382233,6.5557999987504445,837.112100001832,2858.348094471283
1787087999,100,,Aggregated,81.400000,0.000000,100,370,440,480,570,630,690,720,800,840,840,3803,0,100,236.23273302660434,6.5557999987504445,837.112100001832,2850.4475414146727
1787088000,100,,Aggregated,81.300000,0.000000,110,370,440,480,570,630,690,720,800,840,840,3878,0,110,237.495858612741,6.5557999987504445,837.112100001832,2841.5389375966993
1787088001,100,,Aggregated,81.700000,0.000000,110,370,450,480,570,630,690,720,830,900,900,3951,0,110,239.48349648195222,6.5557999987504445,895.9431000039331,2836.7367754998736
1787088002,100,,Aggregated,81.200000,0.000000,110,370,450,490,570,630,690,720,820,900,900,4028,0,110,240.68952383321542,6.5557999987504445,895.9431000039331,2822.3202581926516
1787088003,100,,Aggregated,80.700000,0.000000,110,370,450,480,570,630,690,720,820,900,900,4116,0,110,239.78089771627648,6.5557999987504445,895.9431000039331,2820.2580174927116
1787088005,100,,Aggregated,79.800000,0.000000,110,370,440,480,570,620,690,720,820,900,900,4201,0,110,238.7977265413495,6.5557999987504445,895.9431000039331,2813.2542251844798
1787088006,100,,Aggregated,79.700000,0.000000,110,370,450,480,570,620,690,720,820,900,900,4280,0,110,239.60938969631007,6.5557999987504445,895.9431000039331,2808.142523364486
1787088007,100,,Aggregated,79.000000,0.000000,110,380,450,480,570,620,690,720,820,900,900,4359,0,110,240.11712936457323,6.5557999987504445,895.9431000039331,2803.072034870383
1787088008,100,,Aggregated,78.800000,0.000000,110,380,450,490,570,620,690,720,820,900,900,4440,0,110,240.62795569822768,6.5557999987504445,895.9431000039331,2803.5013513513513
1787088009,100,,Aggregated,78.800000,0.000000,110,380,450,490,570,620,690,720,820,900,900,4518,0,110,241.09573348829025,6.5557999987504445,895.9431000039331,2805.512616201859
1787088010,100,,Aggregated,79.200000,0.000000,110,380,450,490,560,620,680,720,820,900,900,4596,0,110,241.2880353133329,6.5557999987504445,895.9431000039331,2811.7626196692777
1787088011,100,,Aggregated,78.800000,0.000000,110,390,460,490,570,630,690,720,820,900,900,4671,0,110,243.3107352387217,6.5557999987504445,895.9431000039331,2805.048811817598
1787088012,100,,Aggregated,78.900000,0.000000,110,390,460,490,580,630,700,730,850,960,960,4753,0,110,244.82559520303917,6.5557999987504445,961.209000000963,2817.215863665054
1787088013,100,,Aggregated,78.800000,0.000000,110,390,460,490,580,630,700,730,850,960,960,4830,0,110,245.39868236026615,6.5557999987504445,961.209000000963,2809.4751552795033
1787088014,100,,Aggregated,79.600000,0.000000,110,390,460,500,580,640,700,730,850,960,960,4914,0,110,246.39266959709258,6.5557999987504445,961.209000000963,2808.2682132682135
1787088015,100,,Aggregated,79.500000,0.000000,110,390,460,500,580,640,700,730,850,960,960,4994,0,110,246.75142348821208,6.5557999987504445,961.209000000963,2803.1127352823387
1787088016,100,,Aggregated,78.800000,0.000000,110,390,460,500,580,630,700,730,840,960,960,5080,0,110,246.00827594490778,6.5557999987504445,961.209000000963,2808.521062992126
1787088017,100,,Aggregated,78.800000,0.000000,110,390,460,500,580,630,690,730,840,960,960,5157,0,110,245.79939784760813,6.5557999987504445,961.209000000963,2799.3374054682954
1787088018,100,,Aggregated,79.400000,0.000000,110,400,460,500,580,630,690,730,840,960,960,5228,0,110,246.3461722264907,6.5557999987504445,961.209000000963,2804.523144605968
1787088019,100,,Aggregated,79.500000,0.000000,110,400,460,500,580,640,710,750,870,990,990,5296,0,110,248.64329063445942,6.5557999987504445,987.0990999988862,2803.7711480362536
1787088020,100,,Aggregated,78.200000,0.000000,110,400,470,500,590,650,720,790,980,1100,1100,5358,0,110,251.37019135872825,6.5557999987504445,1082.4723999976413,2796.6452034341173
1787088021,100,,Aggregated,77.500000,0.000000,110,400,470,500,590,660,760,860,1100,1200,1200,5422,0,110,255.17339055699262,6.5557999987504445,1152.9096000012942,2792.462375507193
1787088022,100,,Aggregated,76.100000,0.000000,110,400,470,510,600,670,810,1000,1200,1300,1300,5480,0,110,259.1701348540159,6.5557999987504445,1322.9919000004884,2792.707299270073
1787088023,100,,Aggregated,74.900000,0.000000,110,400,470,510,600,690,910,1100,1300,1400,1400,5540,0,110,264.2893383573976,6.5557999987504445,1378.512100003718,2788.754332129964
1787088024,100,,Aggregated,72.600000,0.000000,110,400,470,510,610,700,1100,1200,1300,1400,1400,5610,0,110,268.22424880570054,6.5557999987504445,1378.512100003718,2792.252228163993
1787088025,100,,Aggregated,70.900000,0.000000,110,410,480,510,610,720,1100,1200,1300,1400,1400,5673,0,110,272.4579833421372,6.5557999987504445,1378.512100003718,2788.672483694694
1787088026,100,,Aggregated,69.000000,0.000000,110,410,480,520,620,740,1100,1200,1300,1400,1400,5743,0,110,274.9930458296963,6.5557999987504445,1378.512100003718,2790.5495385686922
1787088027,100,,Aggregated,67.800000,0.000000,110,410,480,520,630,780,1100,1200,1300,1400,1400,5811,0,110,277.7439217002149,6.5557999987504445,1378.512100003718,2794.9514713474446
1787088028,100,,Aggregated,66.000000,0.000000,110,410,480,520,640,810,1100,1200,1300,1400,1400,5880,0,110,279.8554396938717,6.5557999987504445,1378.512100003718,2798.861394557823
1787088029,100,,Aggregated,64.900000,0.000000,110,410,490,530,640,840,1100,1200,1300,1400,1400,5949,0,110,282.08016132122367,6.5557999987504445,1378.512100003718,2794.489157841654
1787088030,100,,Aggregated,65.000000,0.000000,110,410,490,530,650,860,1100,1200,1300,1400,1400,6015,0,110,283.97838315875805,6.5557999987504445,1378.512100003718,2792.8912718204488
1787088031,100,,Aggregated,64.800000,0.000000,110,420,490,530,660,890,1100,1200,1300,1400,1400,6089,0,110,286.40732176054564,6.5557999987504445,1378.512100003718,2778.503530957464
1787088032,100,,Aggregated,65.200000,0.000000,110,420,490,540,670,920,1100,1200,1300,1400,1400,6155,0,110,289.283584809089,6.5557999987504445,1378.512100003718,2775.730950446791
1787088033,100,,Aggregated,65.800000,0.000000,110,420,500,540,680,930,1100,1200,1300,1400,1400,6226,0,110,290.8024757950485,6.5557999987504445,1378.512100003718,2777.14471570832
1787088034,100,,Aggregated,66.700000,0.000000,110,420,500,540,690,930,1100,1200,1300,1400,1400,6297,0,110,292.1107128473857,6.5557999987504445,1378.512100003718,2780.1335556614263
1787088035,100,,Aggregated,67.700000,0.000000,110,420,500,550,700,930,1100,1200,1300,1400,1400,6364,0,110,293.9692063167798,6.5557999987504445,1378.512100003718,2778.582652419862
1787088036,100,,Aggregated,68.800000,0.000000,110,430,500,550,720,930,1100,1200,1300,1400,1400,6434,0,110,295.9081512123071,6.5557999987504445,1378.512100003718,2784.9658066521606
1787088037,100,,Aggregated,68.300000,0.000000,110,430,500,550,730,930,1100,1200,1300,1400,1400,6502,0,110,297.10104843124645,6.5557999987504445,1378.512100003718,2787.385419870809
1787088038,100,,Aggregated,68.600000,0.000000,110,430,510,560,750,930,1100,1200,1300,1400,1400,6570,0,110,298.36446266361355,6.5557999987504445,1378.512100003718,2794.340487062405
1787088039,100,,Aggregated,68.600000,0.000000,110,430,510,560,760,940,1100,1200,1300,1400,1400,6635,0,110,299.99070259230297,6.5557999987504445,1378.512100003718,2793.333685003768
1787088040,100,,Aggregated,68.400000,0.000000,110,430,510,560,770,950,1100,1200,1300,1400,1400,6702,0,110,301.98327224707776,6.5557999987504445,1378.512100003718,2791.5632646971053
1787088041,100,,Aggregated,68.100000,0.000000,110,430,510,560,780,960,1100,1200,1300,1400,1400,6769,0,110,304.4875578815093,6.5557999987504445,1378.512100003718,2791.3341704830846
1787088042,100,,Aggregated,67.900000,0.000000,110,430,510,570,800,980,1100,1200,1300,1400,1400,6834,0,110,306.88830440443905,6.5557999987504445,1378.512100003718,2793.4697102721684
1787088043,100,,Aggregated,68.300000,0.000000,110,440,520,570,810,980,1100,1200,1300,1400,1400,6897,0,110,308.5665643178095,6.5557999987504445,1378.512100003718,2793.3923444976076
1787088044,100,,Aggregated,67.900000,0.000000,110,440,520,580,820,990,1100,1200,1300,1400,1400,6968,0,110,310.8769311280051,6.5557999987504445,1378.512100003718,2791.73794489093
1787088045,100,,Aggregated,66.700000,0.000000,110,440,520,580,830,990,1100,1200,1300,1400,1400,7044,0,110,312.50831734808673,6.5557999987504445,1378.512100003718,2793.746166950596
1787088046,100,,Aggregated,66.500000,0.000000,110,440,520,580,830,990,1100,1200,1300,1400,1400,7121,0,110,312.6817691897064,6.5557999987504445,1378.512100003718,2787.2322707484905
1787088047,100,,Aggregated,67.600000,0.000000,110,440,520,580,820,990,1100,1200,1300,1400,1400,7205,0,110,312.01655809853264,6.5557999987504445,1378.512100003718,2786.602081887578
1787088048,100,,Aggregated,68.200000,0.000000,110,440,520,580,820,990,1100,1200,1300,1400,1400,7280,0,110,311.1033242307666,6.5557999987504445,1378.512100003718,2793.063186813187
1787088049,100,,Aggregated,68.900000,0.000000,110,440,520,580,820,990,1100,1200,1300,1400,1400,7354,0,110,310.53258143867225,6.5557999987504445,1378.512100003718,2793.1174870818604
1787088050,100,,Aggregated,70.200000,0.000000,110,440,520,580,820,990,1100,1200,1300,1400,1400,7422,0,110,310.875608852064,6.5557999987504445,1378.512100003718,2792.538399353274
1787088051,100,,Aggregated,70.900000,0.000000,110,440,520,580,820,990,1100,1200,1300,1400,1400,7495,0,110,311.77848425617384,6.5557999987504445,1378.512100003718,2789.0543028685793
1787088052,100,,Aggregated,71.900000,0.000000,110,440,530,590,810,980,1100,1200,1300,1400,1400,7565,0,110,312.25489727693355,6.5557999987504445,1378.512100003718,2784.1263714474553
1787088053,100,,Aggregated,71.700000,0.000000,120,440,530,590,810,980,1100,1200,1300,1400,1400,7633,0,120,313.0458193501914,6.5557999987504445,1378.512100003718,2781.2861260317045
1787088054,100,,Aggregated,72.300000,0.000000,120,440,530,600,810,980,1100,1200,1300,1400,1400,7705,0,120,314.01578273848247,6.5557999987504445,1378.512100003718,2775.873977936405
